"_id","Codi INE","Nom del municipi","Nom curt del municipi","Article del municipi","Nom del municipi transliterat","Nom curt transliterat","Centre municipal","Codi de comarca","Nom de la comarca","Codi de la província","Nom de la província","Adreça completa","Adreça","Codi postal","Localització","Telèfon de contacte","Fax","Correu de contacte","Web","NIF","Escut del municipi","Bandera del municipi","Vista del municipi","Codi INE 6","Nom del recurs a la DBPedia","Nombre d'habitants","Extensió","Altitud","_lastChange"
"555c579ecf83d3d61744af76","08052","Castellar de n\'Hug","Castellar de n\'Hug","","castellar_de_nhug","castellar_de_nhug","42.2826009,2.0165927","14","Berguedà","8","Barcelona","Pl. Ajuntament, s/n, 08696 Castellar de n\'Hug","Pl. Ajuntament, s/n","08696","42.2826009,2.0165927","938257077","938257066","castellarh@diba.cat","https://www.ajcastellardenhug.cat","P0805100E","https://media.diba.cat/diba/municipis/img/escuts/ec08052.png","https://media.diba.cat/diba/municipis/img/banderes/bn08052.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08052.jpg","080522","Castellar_de_n\'Hug","167","46.76","1395","2022-01-24 15:31:56"
"555c579ecf83d3d61744af82","08282","Tiana","Tiana","","tiana","tiana","41.4819226,2.2689473","21","Maresme","8","Barcelona","Pl. Vila, 1, 08391 Tiana","Pl. Vila, 1","08391","41.4819226,2.2689473","933955011","934657518","tiana@tiana.cat","https://www.tiana.cat","P0828200F","https://media.diba.cat/diba/municipis/img/escuts/ec08282.png","https://media.diba.cat/diba/municipis/img/banderes/bn08282.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08282.jpg","082824","Tiana","9009","7.9","136","2022-01-24 15:31:57"
"555c579ecf83d3d61744afa2","08223","Sant Llorenç Savall","Sant Llorenç Savall","","sant_llorenc_savall","sant_llorenc_savall","41.6810077,2.0575193","40","Vallès Occidental","8","Barcelona","Carrer Sant Feliu, 2, 08212 Sant Llorenç Savall","Carrer Sant Feliu, 2","08212","41.6810077,2.0575193","937140018","937141007","st.llorenss@diba.cat","https://www.savall.cat","P0822100D","https://media.diba.cat/diba/municipis/img/escuts/ec08223.png","https://media.diba.cat/diba/municipis/img/banderes/bn08223.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08223.jpg","082233","Sant_Llorenç_Savall","2514","40.96","466","2022-01-24 15:31:56"
"555c579ecf83d3d61744af93","08095","Granera","Granera","","granera","granera","41.7284193,2.062172112789246","42","Moianès","8","Barcelona","Església, s/n, 08183 Granera","Església, s/n","08183","41.7254037,2.0566656","938668152","938662262","granera@diba.cat","https://www.granera.cat","P0809400E","https://media.diba.cat/diba/municipis/img/escuts/ec08095.png","https://media.diba.cat/diba/municipis/img/banderes/bn08095.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08095.jpg","080958","Granera","85","23.95","768","2022-01-24 15:31:57"
"555c579ecf83d3d61744afa9","08058","Castellet i la Gornal","Castellet i la Gornal","","castellet_i_la_gornal","castellet_i_la_gornal","41.26896345,1.65708368662711","3","Alt Penedès","8","Barcelona","Carrer de Rosselló, 19-23, 08729 Castellet i la Gornal","Carrer de Rosselló, 19-23","08729","41.26896345,1.65708368662711","977670326","977670277","castellet@diba.cat","https://www.castelletilagornal.net","P0805700B","https://media.diba.cat/diba/municipis/img/escuts/ec08058.png","https://media.diba.cat/diba/municipis/img/banderes/bn08058.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08058.jpg","080581","Castellet_i_la_Gornal","2452","46.84","159","2022-01-24 15:31:57"
"555c579ecf83d3d61744afd2","08293","Vallcebre","Vallcebre","","vallcebre","vallcebre","42.2036044,1.818818","14","Berguedà","8","Barcelona","Plaça de l\'Ajuntament, s/n, 08699 Vallcebre","Plaça de l\'Ajuntament, s/n","08699","42.2031902,1.8178719","938227031","938227031","vallcebre@diba.cat","https://www.vallcebre.cat","P0829300C","https://media.diba.cat/diba/municipis/img/escuts/ec08293.png","https://media.diba.cat/diba/municipis/img/banderes/bn08293.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08293.jpg","082938","Vallcebre","258","27.87","1118","2022-01-24 15:31:56"
"555c579ecf83d3d61744af6d","08081","Fogars de Montclús","Fogars de Montclús","","fogars_de_montclus","fogars_de_montclus","41.72095425,2.4241240663990564","41","Vallès Oriental","8","Barcelona","Casa de la Vila, 08470 Fogars de Montclús","Casa de la Vila","08470","41.72095425,2.4241240663990564","938475104","938475220","fogarsm@diba.cat","https://www.fogarsdemontclus.cat","P0808000D","https://media.diba.cat/diba/municipis/img/escuts/ec08081.png","https://media.diba.cat/diba/municipis/img/banderes/bn08081.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08081.jpg","080811","Fogars_de_Montclús","467","40.15","550","2022-01-24 15:31:56"
"555c579ecf83d3d61744afb8","08260","Santa Perpètua de Mogoda","Santa Perpètua de Mogoda","","santa_perpetua_de_mogoda","santa_perpetua_de_mogoda","41.5344796,2.1832149","40","Vallès Occidental","8","Barcelona","Pl. Vila, 5, 08130 Santa Perpètua de Mogoda","Pl. Vila, 5","08130","41.5344796,2.1832149","935743234","935607498","alcaldia@staperpetua.cat","https://www.staperpetua.cat","P0826000B","https://media.diba.cat/diba/municipis/img/escuts/ec08260.png","https://media.diba.cat/diba/municipis/img/banderes/bn08260.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08260.jpg","082606","Santa_Perpètua_de_Mogoda","26033","15.7","74","2022-01-24 15:31:56"
"555c579ecf83d3d61744afaa","08086","Les Franqueses del Vallès","Franqueses del Vallès","Les","les_franqueses_del_valles","franqueses_del_valles","41.6291213,2.2951719","41","Vallès Oriental","8","Barcelona","Carretera de Ribes, 2, 08520 Franqueses del Vallès","Carretera de Ribes, 2","08520","41.6291213,2.2951719","938467676","938467767","ajuntament@lesfranqueses.cat","https://www.lesfranqueses.cat","P0808500C","https://media.diba.cat/diba/municipis/img/escuts/ec08086.png","https://media.diba.cat/diba/municipis/img/banderes/bn08086.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08086.jpg","080863","Les_Franqueses_del_Vallès","20351","29.45","232","2022-01-24 15:31:57"
"555c579ecf83d3d61744af7a","08087","Gallifa","Gallifa","","gallifa","gallifa","41.6937007,2.1164334","40","Vallès Occidental","8","Barcelona","Plaça de l\'Ajuntament, 1, 08146 Gallifa","Plaça de l\'Ajuntament, 1","08146","41.6937007,2.1164334","938662121","938661151","gallifa@diba.cat","https://www.gallifa.cat","P0808600A","https://media.diba.cat/diba/municipis/img/escuts/ec08087.png","https://media.diba.cat/diba/municipis/img/banderes/bn08087.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08087.jpg","080879","Gallifa","183","16.37","502","2022-01-24 15:31:56"
"555c579ecf83d3d61744af81","08275","Tavèrnoles","Tavèrnoles","","tavernoles","tavernoles","41.9531957,2.3268637","24","Osona","8","Barcelona","Carrer de l\'Església, 1, 08519 Tavèrnoles","Carrer de l\'Església, 1","08519","41.9531957,2.3268637","938887308","938122328","tavernoles@diba.cat","https://www.tavernoles.cat","P0827500J","https://media.diba.cat/diba/municipis/img/escuts/ec08275.png","https://media.diba.cat/diba/municipis/img/banderes/bn08275.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08275.jpg","082750","Tavèrnoles","329","20","537","2022-01-24 15:31:57"
"555c579ecf83d3d61744afb2","08292","Vallbona d\'Anoia","Vallbona d\'Anoia","","vallbona_danoia","vallbona_danoia","41.5194769,1.7082922","6","Anoia","8","Barcelona","Carrer Major, 110, 08785 Vallbona d\'Anoia","Carrer Major, 110","08785","41.5195977,1.7088834","937718002","937719210","vallbona@diba.cat","https://www.vallbonadanoia.cat","P0829200E","https://media.diba.cat/diba/municipis/img/escuts/ec08292.png","https://media.diba.cat/diba/municipis/img/banderes/bn08292.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08292.jpg","082922","Vallbona_d\'Anoia","1375","6.48","289","2022-01-24 15:31:57"
"555c579ecf83d3d61744afd3","08294","Vallgorguina","Vallgorguina","","vallgorguina","vallgorguina","41.6473229,2.5100384","41","Vallès Oriental","8","Barcelona","Pl. Vila, 4, 08471 Vallgorguina","Pl. Vila, 4","08471","41.6473229,2.5100384","938679125","938679259","vallgorguina@vallgorguina.cat","https://www.vallgorguina.cat","P0829500H","https://media.diba.cat/diba/municipis/img/escuts/ec08294.png","https://media.diba.cat/diba/municipis/img/banderes/bn08294.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08294.jpg","082943","Vallgorguina","3052","21.96","222","2022-01-24 15:31:56"
"555c579ecf83d3d61744afad","08139","Mura","Mura","","mura","mura","41.6998219,1.9764684","7","Bages","8","Barcelona","Plaça de l\'Ajuntament, s/n, 08278 Mura","Plaça de l\'Ajuntament, s/n","08278","41.6998219,1.9764684","938317226","938317226","mura@diba.cat","https://www.mura.cat","P0813800J","https://media.diba.cat/diba/municipis/img/escuts/ec08139.png","https://media.diba.cat/diba/municipis/img/banderes/bn08139.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08139.jpg","081398","Mura","231","53.39","454","2022-01-24 15:31:57"
"555c579ecf83d3d61744afbe","08269","Seva","Seva","","seva","seva","41.8361292,2.2835441","24","Osona","8","Barcelona","Carrer de Dalt, 5, 08553 Seva","Carrer de Dalt, 5","08553","41.8380452,2.2806421","938840111","938840214","seva@seva.cat","https://www.seva.cat","P0826900C","https://media.diba.cat/diba/municipis/img/escuts/ec08269.png","https://media.diba.cat/diba/municipis/img/banderes/bn08269.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08269.jpg","082690","Seva","3696","29.1","663","2022-01-24 15:31:56"
"555c579ecf83d3d61744afee","08153","Òrrius","Òrrius","","orrius","orrius","41.555081,2.3547076","21","Maresme","8","Barcelona","Plaça de l\'Església, 5, 08317 Òrrius","Plaça de l\'Església, 5","08317","41.555081,2.3547076","937971455","937560673","orrius@diba.cat","https://www.orrius.cat","P0815200A","https://media.diba.cat/diba/municipis/img/escuts/ec08153.png","https://media.diba.cat/diba/municipis/img/banderes/bn08153.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08153.jpg","081537","Òrrius","779","5.57","269","2022-01-24 15:31:56"
"555c579ecf83d3d61744afc0","08271","Sobremunt","Sobremunt","","sobremunt","sobremunt","42.0353017,2.165156","24","Osona","8","Barcelona","Cal Tic, 08589 Sobremunt","Cal Tic","08589","42.0353017,2.165156","938527071","938527071","sobremunt@diba.cat","https://www.sobremunt.cat","P0827100I","https://media.diba.cat/diba/municipis/img/escuts/ec08271.png","https://media.diba.cat/diba/municipis/img/banderes/bn08271.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08271.jpg","082711","Sobremunt","78","13.3","880","2021-04-18 09:22:02"
"555c579ecf83d3d61744afd4","08296","Vallromanes","Vallromanes","","vallromanes","vallromanes","41.5323208,2.2989347","41","Vallès Oriental","8","Barcelona","Plaça de l\'Església, 6, 08188 Vallromanes","Plaça de l\'Església, 6","08188","41.5314833,2.2981095","935729159","935729190","vallromanes@diba.cat","https://www.vallromanes.cat","P0829700D","https://media.diba.cat/diba/municipis/img/escuts/ec08296.png","https://media.diba.cat/diba/municipis/img/banderes/bn08296.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08296.jpg","082969","Vallromanes","2594","10.53","153","2022-01-24 15:31:56"
"555c579ecf83d3d61744af7e","08132","Montmajor","Montmajor","","montmajor","montmajor","41.9840815,1.7391654788550157","14","Berguedà","8","Barcelona","Plaça del Mercat, 1, 08612 Montmajor","Plaça del Mercat, 1","08612","42.0177071,1.7353648","938246000","938246000","montmajor@diba.cat","https://www.montmajor.cat","P0813100E","https://media.diba.cat/diba/municipis/img/escuts/ec08132.png","https://media.diba.cat/diba/municipis/img/banderes/bn08132.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08132.jpg","081326","Montmajor","472","75.83","756","2022-01-24 15:31:57"
"555c579ecf83d3d61744af74","08034","Calders","Calders","","calders","calders","41.7892144,1.9916386","42","Moianès","8","Barcelona","Plaça Major, 1, 08275 Calders","Plaça Major, 1","08275","41.7893792,1.9918213","938309000","938309229","calders@calders.cat","https://www.calders.cat","P0803400A","https://media.diba.cat/diba/municipis/img/escuts/ec08034.png","https://media.diba.cat/diba/municipis/img/banderes/bn08034.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08034.jpg","080348","Calders","1063","33.01","552","2022-01-24 15:31:56"
"555c579ecf83d3d61744aff8","08165","La Pobla de Claramunt","Pobla de Claramunt","La","la_pobla_de_claramunt","pobla_de_claramunt","41.5621898,1.6908127379818225","6","Anoia","8","Barcelona","Avinguda de Catalunya, 16, 08787 Pobla de Claramunt","Avinguda de Catalunya, 16","08787","41.5533402,1.6759384","938086075","938086112","claramunt@diba.cat","https://www.lapobladeclaramunt.cat","P0816400F","https://media.diba.cat/diba/municipis/img/escuts/ec08165.png","https://media.diba.cat/diba/municipis/img/banderes/bn08165.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08165.jpg","081653","La_Pobla_de_Claramunt","2207","18.37","246","2022-01-24 15:31:56"
"555c579ecf83d3d61744af96","08053","Castellbell i el Vilar","Castellbell i el Vilar","","castellbell_i_el_vilar","castellbell_i_el_vilar","41.640276799999995,1.847203496119266","7","Bages","8","Barcelona","Joaquim Borràs, 40, 08296 Castellbell i el Vilar","Joaquim Borràs, 40","08296","41.6294354,1.8594843","938340350","938282122","castellbell@diba.cat","https://www.castellbellielvilar.cat","P0805200C","https://media.diba.cat/diba/municipis/img/escuts/ec08053.png","https://media.diba.cat/diba/municipis/img/banderes/bn08053.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08053.jpg","080538","Castellbell_i_el_Vilar","3853","28.18","188","2022-01-24 15:31:56"
"555c579ecf83d3d61744afc5","08278","Taradell","Taradell","","taradell","taradell","41.8762624,2.2859511","24","Osona","8","Barcelona","Vila, 45, 08552 Taradell","Vila, 45","08552","41.8746199,2.2872642","938126100","938800975","taradell@taradell.cat","https://www.taradell.cat","P0827800D","https://media.diba.cat/diba/municipis/img/escuts/ec08278.png","https://media.diba.cat/diba/municipis/img/banderes/bn08278.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08278.jpg","082785","Taradell","6687","26.8","623","2022-01-24 15:31:56"
"555c579ecf83d3d61744af84","08301","Viladecans","Viladecans","","viladecans","viladecans","41.3163083,2.0156034","11","Baix Llobregat","8","Barcelona","Jaume Abril, 2, 08840 Viladecans","Jaume Abril, 2","08840","41.3160278,2.0200814","936351800","936370402","alcalde@viladecans.cat","https://www.viladecans.cat","P0830200B","https://media.diba.cat/diba/municipis/img/escuts/ec08301.png","https://media.diba.cat/diba/municipis/img/banderes/bn08301.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08301.jpg","083015","Viladecans","66707","20.11","18","2022-01-24 15:31:57"
"555c579ecf83d3d61744af99","08057","Castell de l\'Areny","Castell de l\'Areny","","castell_de_lareny","castell_de_lareny","42.1730606,1.9429462","14","Berguedà","8","Barcelona","Pl. Ajuntament, s/n, 08604 Castell de l\'Areny","Pl. Ajuntament, s/n","08604","42.1730606,1.9429462","938238025","938238230","castell@diba.cat","https://www.castelldelareny.cat","P0805600D","https://media.diba.cat/diba/municipis/img/escuts/ec08057.png","https://media.diba.cat/diba/municipis/img/banderes/bn08057.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08057.jpg","080575","Castell_de_l\'Areny","72","24.56","954","2022-01-24 15:31:56"
"555c579ecf83d3d61744af6f","08150","Orís","Orís","","oris","oris","42.0580398,2.2386132","24","Osona","8","Barcelona","Avinguda del Castell , 1, 08573 Orís","Avinguda del Castell , 1","08573","42.0580398,2.2386132","938590247","938504070","oris.administracio@diba.cat","https://www.oris.cat","P0814900G","https://media.diba.cat/diba/municipis/img/escuts/ec08150.png","https://media.diba.cat/diba/municipis/img/banderes/bn08150.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08150.jpg","081509","Orís","339","27.35","564","2022-01-24 15:31:56"
"555c579ecf83d3d61744afc1","08272","Sora","Sora","","sora","sora","42.1119353,2.1610531","24","Osona","8","Barcelona","Major, s/n, 08588 Sora","Major, s/n","08588","42.1119353,2.1610531","938529193","938529193","sora@diba.cat","https://www.sora.cat","P0827200G","https://media.diba.cat/diba/municipis/img/escuts/ec08272.png","https://media.diba.cat/diba/municipis/img/banderes/bn08272.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08272.jpg","082726","Sora","211","31.51","716","2022-01-24 15:31:56"
"555c579ecf83d3d61744af86","08250","Santa Margarida de Montbui","Santa Margarida de Montbui","","santa_margarida_de_montbui","santa_margarida_de_montbui","41.5746303,1.6087408","6","Anoia","8","Barcelona","Ctra. de Valls, 57, 08710 Santa Margarida de Montbui","Ctra. de Valls, 57","08710","41.5756161,1.6080451","938034735","938052345","ajuntament@montbui.cat","https://www.montbui.cat","P0825000C","https://media.diba.cat/diba/municipis/img/escuts/ec08250.png","https://media.diba.cat/diba/municipis/img/banderes/bn08250.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08250.jpg","082508","Santa_Margarida_de_Montbui","10192","27.82","391","2022-01-24 15:31:57"
"555c579ecf83d3d61744afdb","08304","Vilobí del Penedès","Vilobí del Penedès","","vilobi_del_penedes","vilobi_del_penedes","41.3464352,1.6980117","3","Alt Penedès","8","Barcelona","Plaça de la Vila, s/n, 08735 Vilobí del Penedès","Plaça de la Vila, s/n","08735","41.3464352,1.6980117","938978980","938978311","vilobi@diba.cat","https://www.vilobi.cat","P0830500E","https://media.diba.cat/diba/municipis/img/escuts/ec08304.png","https://media.diba.cat/diba/municipis/img/banderes/bn08304.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08304.jpg","083041","Vilobí_del_Penedès","1128","9.43","333","2022-01-24 15:31:56"
"555c579ecf83d3d61744afb7","08259","Santa Maria de Palautordera","Santa Maria de Palautordera","","santa_maria_de_palautordera","santa_maria_de_palautordera","41.693781,2.4442321","41","Vallès Oriental","8","Barcelona","Plaça de la Vila, 1, 08460 Santa Maria de Palautordera","Plaça de la Vila, 1","08460","41.69321105,2.44588694487562","938479620","938479629","ajuntament@smpalautordera.cat","https://www.smpalautordera.cat","P0825900D","https://media.diba.cat/diba/municipis/img/escuts/ec08259.png","https://media.diba.cat/diba/municipis/img/banderes/bn08259.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08259.jpg","082592","Santa_Maria_de_Palautordera","9666","17.05","208","2022-01-24 15:31:56"
